Block Global Order: 698
Points:
(0.0837542, 0.171823)
(0.0966596, 0.169621)
(0.0756568, 0.167147)
(0.09423, 0.174428)
(0.080923, 0.155112)
(0.0883826, 0.172834)
(0.0996065, 0.173868)
(0.0830398, 0.168121)
(0.0897391, 0.150408)
(0.0813332, 0.171304)
(0.0976357, 0.166574)
(0.0798878, 0.17354)
(0.0924949, 0.15326)
(0.0755423, 0.166576)
(0.096412, 0.163761)
(0.095252, 0.16091)
(0.0823045, 0.15192)
(0.0837416, 0.174328)
(0.0992462, 0.171513)
(0.0913893, 0.164859)
(0.098568, 0.155099)
(0.0968636, 0.172122)
(0.0905355, 0.157915)
(0.085606, 0.164629)
(0.0963514, 0.153071)
(0.0807843, 0.151973)
(0.0771058, 0.158415)
(0.0951077, 0.169548)
(0.0907411, 0.174933)
(0.0807017, 0.155494)
(0.0794363, 0.166207)
(0.0827113, 0.173747)
(0.0889791, 0.150821)
(0.0783041, 0.158295)
(0.0860613, 0.150456)
(0.098668, 0.162748)
(0.086322, 0.15124)
(0.0945283, 0.152997)
(0.081351, 0.170321)
(0.0962346, 0.150577)
(0.0866101, 0.166251)
(0.0941917, 0.158679)
(0.0762398, 0.172129)
(0.0927533, 0.154514)
(0.0989958, 0.150744)
(0.089463, 0.161132)
(0.0921478, 0.150247)
(0.0886162, 0.168913)
(0.0786247, 0.157977)
(0.0900178, 0.170096)
(0.0863321, 0.157813)
(0.097754, 0.15592)
(0.0994553, 0.153943)
(0.0796648, 0.174629)
(0.0807449, 0.174319)
(0.0924673, 0.17121)
(0.0875376, 0.153222)
(0.0935896, 0.170415)
(0.0868312, 0.158525)
(0.0861045, 0.165716)
(0.0860836, 0.151262)
(0.0991225, 0.151867)
(0.0995171, 0.152857)
(0.0973811, 0.166016)
(0.0794726, 0.167592)
(0.0963876, 0.159734)
(0.0944443, 0.166658)
(0.0826285, 0.162744)
Block Center: (0.0882982, 0.16255)
Nearest Neighbors:
(0.0878579, 0.175388)
(0.0890001, 0.175405)
(0.0847199, 0.175531)
(0.0929375, 0.175228)
(0.0862064, 0.176028)
(0.0936884, 0.175275)
(0.0858585, 0.176496)
(0.086717, 0.176639)
(0.0871073, 0.176791)
(0.0864531, 0.177126)
(0.0860523, 0.177291)
(0.0839201, 0.176844)
(0.0873571, 0.177494)
(0.0904985, 0.177391)
(0.0958095, 0.17582)
(0.0867268, 0.178067)
(0.095874, 0.17643)
(0.0825131, 0.177642)
(0.0950141, 0.177264)
(0.0778245, 0.175101)
(0.0779139, 0.175344)
(0.0964244, 0.17693)
(0.0942734, 0.17796)
(0.0980205, 0.17608)
(0.096774, 0.177017)
(0.0928764, 0.178852)
(0.0904594, 0.179378)
(0.0985298, 0.176133)
(0.084911, 0.179269)
(0.0946545, 0.178454)
(0.0865525, 0.179745)
(0.0969723, 0.177641)
(0.0997525, 0.175728)
(0.0913737, 0.179764)
(0.0834416, 0.179429)
(0.100638, 0.175224)
(0.0995842, 0.176289)
(0.0897475, 0.1805)
(0.0802158, 0.179393)
(0.0940137, 0.180341)
(0.0877677, 0.181268)
(0.0955713, 0.180042)
(0.0811913, 0.180187)
(0.0983564, 0.178818)
(0.0741112, 0.149717)
(0.101027, 0.148267)
(0.0972504, 0.179522)
(0.0833368, 0.181096)
(0.0826403, 0.180972)
(0.101787, 0.176315)
(0.0855375, 0.181668)
(0.1019, 0.17638)
(0.0866149, 0.181954)
(0.10345, 0.175079)
(0.101891, 0.148163)
(0.0793717, 0.180224)
(0.0732213, 0.149678)
(0.0950916, 0.181201)
(0.0983468, 0.179755)
(0.0803716, 0.180843)
(0.0836571, 0.182297)
(0.0738364, 0.176825)
(0.0963419, 0.181323)
(0.0936302, 0.182276)
(0.0767728, 0.179454)
(0.0956541, 0.181739)
(0.0923311, 0.182719)
(0.104061, 0.175774)
(0.101384, 0.146667)
(0.0867473, 0.183079)
(0.0936808, 0.182531)
(0.0784706, 0.180767)
(0.0801758, 0.181642)
(0.103229, 0.176993)
(0.102575, 0.147372)
(0.0998892, 0.180019)
(0.074263, 0.146861)
(0.0732609, 0.14781)
(0.0998521, 0.180176)
(0.103878, 0.14823)
(0.0729533, 0.14792)
(0.0915572, 0.183508)
(0.105017, 0.149409)
(0.0988046, 0.181108)
(0.104701, 0.176224)
(0.0926132, 0.183526)
(0.0941132, 0.183239)
(0.0853336, 0.183845)
(0.0806063, 0.182644)
(0.104805, 0.148695)
(0.0998895, 0.180767)
(0.0867006, 0.184232)
(0.105422, 0.149152)
(0.0734784, 0.146626)
(0.102403, 0.145946)
(0.0763242, 0.180818)
(0.0991411, 0.181524)
(0.102973, 0.146328)
(0.0719865, 0.177236)
(0.0707844, 0.175787)
(0.0765327, 0.181134)
(0.0708181, 0.149171)
(0.0960584, 0.183233)
(0.0812059, 0.183474)
(0.101316, 0.144643)
(0.0746556, 0.180048)
(0.0728992, 0.178545)
(0.076413, 0.181309)
(0.0742286, 0.179864)
(0.0796456, 0.183118)
(0.0780894, 0.182435)
(0.0717706, 0.177622)
(0.100759, 0.181145)
(0.0704591, 0.148919)
(0.0837115, 0.18467)
(0.0732158, 0.145716)
(0.0722239, 0.178475)
(0.104166, 0.14636)
(0.0699445, 0.176125)
(0.105332, 0.147343)

Block Global Order: 808
Points:
(0.0601557, 0.178314)
(0.0512168, 0.191929)
(0.0570952, 0.194291)
(0.0529617, 0.180437)
(0.050408, 0.184755)
(0.0580757, 0.193138)
(0.0591604, 0.195228)
(0.0542692, 0.175982)
(0.0632434, 0.198995)
(0.0562006, 0.185604)
(0.0749535, 0.193358)
(0.0699445, 0.176125)
(0.0600664, 0.180998)
(0.0685939, 0.179643)
(0.0691228, 0.184535)
(0.0687013, 0.189864)
(0.0522313, 0.177312)
(0.0548946, 0.191693)
(0.0554651, 0.179827)
(0.0541404, 0.191189)
(0.0687098, 0.178691)
(0.0533426, 0.187785)
(0.0608513, 0.19552)
(0.0742727, 0.18954)
(0.0677126, 0.194966)
(0.0622104, 0.183263)
(0.0604374, 0.181998)
(0.0579693, 0.188774)
(0.0606629, 0.178776)
(0.0506374, 0.188517)
(0.051745, 0.191283)
(0.0649345, 0.183065)
(0.0654566, 0.185969)
(0.0706591, 0.199572)
(0.0573077, 0.188845)
(0.0666356, 0.183854)
(0.0659806, 0.19992)
(0.0517894, 0.194667)
(0.0740651, 0.195126)
(0.0617653, 0.197113)
(0.069185, 0.191253)
(0.056036, 0.190095)
(0.0650964, 0.182203)
(0.0691694, 0.190636)
(0.0739808, 0.193373)
(0.0580163, 0.197669)
(0.055192, 0.199844)
(0.0622334, 0.199753)
(0.059872, 0.182494)
(0.0530859, 0.18106)
(0.0683963, 0.193447)
(0.0688158, 0.198029)
(0.0504345, 0.191207)
(0.054433, 0.18042)
(0.0707844, 0.175787)
(0.0722239, 0.178475)
(0.0747252, 0.181468)
(0.0568109, 0.183141)
(0.0676288, 0.188642)
(0.0609388, 0.18319)
(0.0725611, 0.195534)
(0.0692086, 0.19511)
(0.071749, 0.195826)
(0.0706042, 0.185577)
(0.0576312, 0.186653)
(0.0527652, 0.183058)
(0.0624985, 0.185474)
(0.0720292, 0.198496)
(0.0516278, 0.18262)
(0.0572937, 0.199933)
(0.0618116, 0.175208)
(0.0596772, 0.195677)
(0.0625352, 0.179156)
(0.0725474, 0.193885)
(0.0701767, 0.186064)
(0.0627933, 0.184543)
(0.0502898, 0.199217)
(0.0733373, 0.189222)
(0.0716849, 0.187236)
(0.0738669, 0.187616)
(0.0694042, 0.190933)
(0.0658503, 0.187821)
(0.0664351, 0.17824)
(0.051352, 0.198912)
(0.0692625, 0.198131)
(0.070959, 0.184514)
(0.0611768, 0.188056)
(0.0712028, 0.187696)
(0.0595439, 0.178582)
(0.0729173, 0.185714)
(0.0509009, 0.191949)
(0.0517533, 0.183536)
(0.0565549, 0.192891)
(0.0625117, 0.199208)
(0.0674928, 0.196133)
(0.0509118, 0.196335)
(0.0537553, 0.189979)
(0.0617734, 0.184822)
(0.0716778, 0.192814)
(0.0669644, 0.194437)
(0.056976, 0.175001)
(0.0626368, 0.175693)
(0.0748287, 0.18167)
(0.0516974, 0.196826)
(0.0587238, 0.195006)
(0.0680317, 0.184485)
(0.058226, 0.197537)
(0.0556417, 0.181052)
(0.0583982, 0.176047)
(0.0677968, 0.185629)
(0.0595293, 0.178849)
(0.0515451, 0.176325)
(0.0746396, 0.186687)
(0.0525945, 0.179455)
(0.0670268, 0.176698)
(0.0645299, 0.190314)
(0.0707142, 0.191443)
(0.071172, 0.181507)
(0.0622354, 0.188116)
(0.068924, 0.190966)
(0.0530514, 0.191221)
(0.0554597, 0.186116)
(0.0657106, 0.181581)
(0.0534885, 0.192593)
(0.0500317, 0.189438)
(0.0515133, 0.176393)
(0.0670155, 0.183767)
(0.0742286, 0.179864)
(0.060371, 0.183323)
(0.0734151, 0.192718)
(0.0694872, 0.188299)
(0.067542, 0.177091)
(0.0552191, 0.18939)
(0.0555937, 0.181564)
(0.0686841, 0.179463)
(0.0643881, 0.186088)
(0.0608718, 0.194424)
(0.0531436, 0.192396)
(0.0569027, 0.175224)
(0.0597983, 0.185484)
(0.0510023, 0.179104)
(0.0737824, 0.196573)
(0.063084, 0.181956)
(0.0674116, 0.194466)
(0.0528718, 0.198364)
(0.0702053, 0.180318)
(0.0710462, 0.19098)
(0.0605415, 0.180569)
(0.0660207, 0.178189)
(0.0559821, 0.198054)
(0.0684229, 0.181978)
(0.0641011, 0.18063)
(0.0602738, 0.199778)
(0.0562816, 0.182474)
(0.0597718, 0.18656)
(0.0711418, 0.177845)
(0.0706597, 0.187848)
(0.0541287, 0.189625)
(0.0515564, 0.176601)
(0.0558095, 0.177706)
(0.0743839, 0.181157)
(0.0695593, 0.181858)
(0.0520719, 0.188819)
(0.0661215, 0.194682)
(0.0738364, 0.176825)
(0.068876, 0.176159)
(0.0714262, 0.179403)
(0.0625517, 0.191782)
(0.054352, 0.177962)
(0.0728992, 0.178545)
(0.0520851, 0.192668)
(0.0507015, 0.185762)
(0.0581444, 0.190902)
(0.0524352, 0.193343)
(0.0525077, 0.191839)
(0.0686379, 0.188957)
(0.0583581, 0.175918)
(0.0550594, 0.191569)
(0.0716814, 0.18269)
(0.0710162, 0.193211)
(0.0611766, 0.179924)
(0.0696592, 0.193701)
(0.0650969, 0.195813)
(0.0549452, 0.190681)
(0.0682156, 0.195416)
(0.0503485, 0.196936)
(0.0722369, 0.18093)
(0.0511742, 0.17626)
(0.0586192, 0.178742)
(0.0670248, 0.183349)
(0.0635992, 0.189261)
(0.0719865, 0.177236)
(0.0711861, 0.182029)
(0.0536983, 0.182569)
(0.0546469, 0.189118)
(0.0588022, 0.187356)
(0.0668973, 0.195309)
(0.0569815, 0.182192)
(0.0665706, 0.190952)
(0.065336, 0.199653)
(0.0567051, 0.191604)
(0.0703836, 0.185817)
(0.0618745, 0.187642)
(0.0744027, 0.190235)
(0.064184, 0.175571)
(0.0714572, 0.199715)
(0.0622771, 0.194069)
(0.0717706, 0.177622)
(0.067328, 0.184946)
(0.0690703, 0.191327)
(0.0515227, 0.187666)
(0.064774, 0.197646)
(0.0563688, 0.198218)
(0.0526191, 0.188768)
(0.0703679, 0.176941)
(0.0729123, 0.196854)
(0.065166, 0.198807)
(0.0706147, 0.182183)
(0.0723752, 0.184922)
(0.0576511, 0.183053)
(0.0709257, 0.177576)
(0.0728469, 0.196656)
(0.0544034, 0.190757)
(0.0557793, 0.197451)
(0.0611207, 0.176661)
(0.0681044, 0.177924)
(0.0547789, 0.193008)
(0.0515121, 0.192021)
(0.0544919, 0.196892)
(0.0655988, 0.186874)
(0.0678409, 0.198709)
(0.0670873, 0.186299)
(0.051478, 0.175152)
(0.0602461, 0.195912)
(0.0623192, 0.17935)
(0.0632417, 0.186887)
(0.0584325, 0.197251)
(0.0638067, 0.176174)
(0.0655078, 0.197246)
(0.0727474, 0.194947)
(0.0746556, 0.180048)
(0.0700663, 0.193693)
(0.0506437, 0.18884)
(0.058917, 0.18398)
(0.0668317, 0.176343)
(0.0511901, 0.192078)
(0.0662001, 0.191003)
(0.07328, 0.185197)
(0.0519396, 0.198144)
(0.0706634, 0.198455)
(0.0578344, 0.183198)
(0.0585122, 0.186526)
(0.0536596, 0.177277)
(0.0623139, 0.18482)
Block Center: (0.0625503, 0.187414)
Nearest Neighbors:
(0.0499688, 0.188362)
(0.0495074, 0.186979)
(0.0651241, 0.200275)
(0.0630252, 0.200594)
(0.0493301, 0.188992)
(0.0586704, 0.200352)
(0.0586187, 0.200347)
(0.0651176, 0.200688)
(0.0499063, 0.182262)
(0.0496953, 0.182647)
(0.0487845, 0.188772)
(0.060111, 0.201065)
(0.0571178, 0.200375)
(0.0492292, 0.191948)
(0.0484386, 0.186932)
(0.0485951, 0.189716)
(0.05599, 0.200179)
(0.0638998, 0.20172)
(0.0492705, 0.193029)
(0.0481756, 0.185192)
(0.0563785, 0.200588)
(0.0492386, 0.181437)
(0.066446, 0.201564)
(0.0497331, 0.180201)
(0.0679139, 0.201121)
(0.0621012, 0.202163)
(0.0489301, 0.18161)
(0.0675694, 0.201386)
(0.0484564, 0.182484)
(0.0480487, 0.191429)
(0.0474207, 0.18877)
(0.0473616, 0.18672)
(0.0612431, 0.202598)
(0.0474681, 0.184975)
(0.0496159, 0.195555)
(0.0484176, 0.181576)
(0.048428, 0.18121)
(0.0662399, 0.202519)
(0.0681535, 0.201941)
(0.0717479, 0.200136)
(0.0467713, 0.187554)
(0.0480087, 0.181167)
(0.0538321, 0.200839)
(0.0564443, 0.202227)
(0.0559412, 0.202096)
(0.0488903, 0.195978)
(0.0488258, 0.178952)
(0.0536426, 0.20086)
(0.0462561, 0.186981)
(0.060119, 0.203537)
(0.0634934, 0.203748)
(0.0709093, 0.201528)
(0.0475941, 0.194273)
(0.0606324, 0.203771)
(0.0723186, 0.200967)
(0.0459245, 0.189336)
(0.0491191, 0.197436)
(0.0616021, 0.204156)
(0.0462498, 0.183429)
(0.0461635, 0.191955)
(0.0475882, 0.179218)
(0.0494026, 0.19832)
(0.0532246, 0.201741)
(0.057712, 0.203858)
(0.051958, 0.200905)
(0.0458522, 0.191639)
(0.0453527, 0.18451)
(0.051875, 0.201343)
(0.0486293, 0.176703)
(0.0538928, 0.202705)
(0.0451484, 0.184981)
(0.0454097, 0.183515)
(0.0637478, 0.204982)
(0.0476266, 0.177974)
(0.0452616, 0.191471)
(0.0490751, 0.199133)
(0.0486317, 0.198697)
(0.0492793, 0.199605)
(0.0537711, 0.203171)
(0.0638932, 0.205606)
(0.0616558, 0.205641)
(0.0691902, 0.204512)
(0.0596964, 0.205623)
(0.0694477, 0.204511)
(0.0673161, 0.205228)
(0.0610999, 0.205799)
(0.045205, 0.180756)
(0.0445907, 0.182592)
(0.0721691, 0.203529)
(0.0465303, 0.177627)
(0.0505618, 0.201891)
(0.0703762, 0.20451)
(0.0451077, 0.194468)
(0.0441302, 0.18336)
(0.0453907, 0.195266)
(0.0661986, 0.205944)
(0.0527931, 0.2036)
(0.0456131, 0.179005)
(0.0708324, 0.204426)
(0.0440689, 0.182968)
(0.0499792, 0.201717)
(0.0671776, 0.205928)
(0.0466242, 0.197987)
(0.0450285, 0.179355)
(0.0434177, 0.184977)
(0.0433185, 0.185784)
(0.057918, 0.206169)
(0.0507505, 0.202758)
(0.0607944, 0.206788)
(0.0625477, 0.20702)
(0.0430881, 0.185022)
(0.0430378, 0.189615)
(0.0479563, 0.200609)
(0.0462482, 0.176299)
(0.0539985, 0.205211)
(0.0428178, 0.188286)
(0.0643915, 0.207081)
(0.0431663, 0.18342)
(0.0427501, 0.188315)
(0.0617591, 0.207317)

Block Global Order: 912
Points:
(0.0832669, 0.191871)
(0.0947876, 0.1985)
(0.0987217, 0.183518)
(0.0952848, 0.195525)
(0.082417, 0.1987)
(0.0968545, 0.192156)
(0.0916112, 0.19006)
(0.0904594, 0.179378)
(0.0964244, 0.17693)
(0.0976688, 0.186276)
(0.0855375, 0.181668)
(0.0936853, 0.195302)
(0.0898648, 0.197887)
(0.0869424, 0.186038)
(0.0751656, 0.191033)
(0.0888443, 0.195446)
(0.0867006, 0.184232)
(0.0960584, 0.183233)
(0.0877677, 0.181268)
(0.0957478, 0.184836)
(0.0839169, 0.199633)
(0.0802535, 0.196543)
(0.0970373, 0.188042)
(0.0899074, 0.191916)
(0.0958095, 0.17582)
(0.0940137, 0.180341)
(0.0986288, 0.190629)
(0.0858585, 0.176496)
(0.0825131, 0.177642)
(0.0750618, 0.197927)
(0.0825779, 0.196051)
(0.0864531, 0.177126)
(0.0941132, 0.183239)
(0.0985298, 0.176133)
(0.0991411, 0.181524)
(0.0837115, 0.18467)
(0.0969763, 0.183849)
(0.0866149, 0.181954)
(0.0778245, 0.175101)
(0.0816358, 0.184533)
(0.090833, 0.188632)
(0.0807837, 0.193231)
(0.0791028, 0.195837)
(0.0826403, 0.180972)
(0.0768181, 0.183248)
(0.0930249, 0.196598)
(0.0844827, 0.186291)
(0.0784706, 0.180767)
(0.0936808, 0.182531)
(0.0853042, 0.197978)
(0.0832391, 0.187602)
(0.0789805, 0.19878)
(0.0752109, 0.187432)
(0.0950054, 0.189335)
(0.0793717, 0.180224)
(0.0956541, 0.181739)
(0.0971169, 0.196394)
(0.0865525, 0.179745)
(0.0753853, 0.18686)
(0.0953309, 0.187772)
(0.0794427, 0.1922)
(0.0998521, 0.180176)
(0.0973546, 0.190521)
(0.0802158, 0.179393)
(0.0806063, 0.182644)
(0.0906595, 0.191853)
(0.0877733, 0.19523)
(0.0858107, 0.186664)
(0.0889493, 0.185919)
(0.0978271, 0.199904)
(0.0763242, 0.180818)
(0.0848667, 0.193969)
(0.0860523, 0.177291)
(0.0948126, 0.198436)
(0.0889853, 0.187557)
(0.076413, 0.181309)
(0.0879803, 0.198148)
(0.0973536, 0.199475)
(0.0850088, 0.199752)
(0.0867268, 0.178067)
(0.0807879, 0.193452)
(0.0859706, 0.19601)
(0.079574, 0.197734)
(0.0889418, 0.198694)
(0.0965487, 0.192194)
(0.0955713, 0.180042)
(0.0836571, 0.182297)
(0.0871073, 0.176791)
(0.086717, 0.176639)
(0.0980205, 0.17608)
(0.0826977, 0.19204)
(0.0957141, 0.190213)
(0.0950141, 0.177264)
(0.0959245, 0.184645)
(0.0950193, 0.195217)
(0.0780036, 0.191894)
(0.0866545, 0.189146)
(0.0904985, 0.177391)
(0.0843173, 0.191923)
(0.0811913, 0.180187)
(0.0897475, 0.1805)
(0.0935004, 0.194719)
(0.0999624, 0.191804)
(0.0815429, 0.191972)
(0.0788589, 0.186821)
(0.0853336, 0.183845)
(0.096774, 0.177017)
(0.0949905, 0.198897)
(0.0926132, 0.183526)
(0.0837324, 0.189638)
(0.0814913, 0.194852)
(0.0843167, 0.190454)
(0.0947511, 0.190579)
(0.0786667, 0.192169)
(0.0981192, 0.188801)
(0.0823359, 0.184825)
(0.0936302, 0.182276)
(0.0798572, 0.187973)
(0.0779139, 0.175344)
(0.0998892, 0.180019)
(0.0767728, 0.179454)
(0.0997525, 0.175728)
(0.0862064, 0.176028)
(0.0898812, 0.188222)
(0.0972504, 0.179522)
(0.0998895, 0.180767)
(0.0910054, 0.186865)
(0.0950916, 0.181201)
(0.0803716, 0.180843)
(0.075342, 0.19244)
(0.0915572, 0.183508)
(0.0951396, 0.18781)
(0.0967449, 0.196859)
(0.0983564, 0.178818)
(0.095874, 0.17643)
(0.0969723, 0.177641)
(0.087436, 0.185757)
(0.0839201, 0.176844)
(0.0868643, 0.19497)
(0.0790871, 0.198427)
(0.0843801, 0.191097)
(0.0797657, 0.189672)
(0.0925954, 0.189427)
(0.0771725, 0.198877)
(0.0839967, 0.19398)
(0.0781609, 0.189229)
(0.0757554, 0.183291)
(0.0759444, 0.18583)
(0.0796456, 0.183118)
(0.076015, 0.198478)
(0.0859697, 0.191393)
(0.0834416, 0.179429)
(0.0886869, 0.197486)
(0.0913737, 0.179764)
(0.0878579, 0.175388)
(0.0780894, 0.182435)
(0.0950033, 0.195996)
(0.0762582, 0.197319)
(0.0827585, 0.194688)
(0.0839104, 0.199579)
(0.0908678, 0.193225)
(0.083761, 0.185919)
(0.0936074, 0.194778)
(0.0798321, 0.197595)
(0.0968181, 0.196839)
(0.0963419, 0.181323)
(0.0873571, 0.177494)
(0.0842887, 0.189397)
(0.0883029, 0.197763)
(0.0804804, 0.188549)
(0.0942734, 0.17796)
(0.0833368, 0.181096)
(0.0791949, 0.191241)
(0.076796, 0.196699)
(0.0830449, 0.185789)
(0.0995842, 0.176289)
(0.0765327, 0.181134)
(0.0773365, 0.199332)
(0.0890001, 0.175405)
(0.0959139, 0.192048)
(0.0755311, 0.196388)
(0.0988046, 0.181108)
(0.0998653, 0.19493)
(0.0847199, 0.175531)
(0.0758517, 0.188289)
(0.0753984, 0.184355)
(0.0937323, 0.191519)
(0.0841138, 0.195487)
(0.0923311, 0.182719)
(0.0826152, 0.197066)
(0.0832251, 0.190034)
(0.0928764, 0.178852)
(0.0925844, 0.193292)
(0.0801758, 0.181642)
(0.0769908, 0.185258)
(0.0983468, 0.179755)
(0.0922706, 0.192449)
(0.0812059, 0.183474)
(0.0853072, 0.186166)
(0.0946545, 0.178454)
(0.0936884, 0.175275)
(0.0928889, 0.197923)
(0.0867473, 0.183079)
(0.076571, 0.186292)
(0.084911, 0.179269)
(0.0839627, 0.197489)
(0.0785634, 0.187339)
(0.0852027, 0.197389)
(0.0995456, 0.193076)
(0.0929375, 0.175228)
(0.0846624, 0.185749)
(0.0765449, 0.182752)
(0.0803394, 0.19584)
(0.0899704, 0.187809)
(0.0802518, 0.195565)
(0.0864921, 0.198541)
(0.0904154, 0.190667)
(0.0849024, 0.198891)
(0.0806685, 0.195344)
Block Center: (0.0874301, 0.187557)
Nearest Neighbors:
(0.0746396, 0.186687)
(0.100292, 0.187642)
(0.0744027, 0.190235)
(0.0742727, 0.18954)
(0.100931, 0.187162)
(0.10006, 0.192468)
(0.0738669, 0.187616)
(0.100931, 0.189783)
(0.0749535, 0.193358)
(0.0748287, 0.18167)
(0.101316, 0.185709)
(0.0747252, 0.181468)
(0.0733373, 0.189222)
(0.100113, 0.193949)
(0.07328, 0.185197)
(0.0743839, 0.181157)
(0.0729173, 0.185714)
(0.0739808, 0.193373)
(0.100759, 0.181145)
(0.0746556, 0.180048)
(0.0734151, 0.192718)
(0.102074, 0.190562)
(0.100436, 0.195124)
(0.101684, 0.19243)
(0.101789, 0.182882)
(0.102502, 0.188661)
(0.0742286, 0.179864)
(0.0723752, 0.184922)
(0.0740651, 0.195126)
(0.102156, 0.192079)
(0.102879, 0.187806)
(0.102978, 0.189478)
(0.101971, 0.193468)
(0.103126, 0.187036)
(0.102362, 0.182601)
(0.0716849, 0.187236)
(0.102979, 0.190152)
(0.102961, 0.190502)
(0.0725474, 0.193885)
(0.103611, 0.188621)
(0.0712028, 0.187696)
(0.102998, 0.182889)
(0.103547, 0.190293)
(0.0737824, 0.196573)
(0.0727474, 0.194947)
(0.0716814, 0.18269)
(0.103951, 0.187662)
(0.0722369, 0.18093)
(0.0716778, 0.192814)
(0.104065, 0.187959)
(0.104059, 0.186013)
(0.0710462, 0.19098)
(0.070959, 0.184514)
(0.0706597, 0.187848)
(0.100265, 0.198497)
(0.0725611, 0.195534)
(0.0706042, 0.185577)
(0.0728992, 0.178545)
(0.102653, 0.195418)
(0.0703836, 0.185817)
(0.0711861, 0.182029)
(0.0707142, 0.191443)
(0.102718, 0.195394)
(0.103483, 0.193683)
(0.0728469, 0.196656)
(0.102775, 0.195321)
(0.0729123, 0.196854)
(0.101476, 0.197673)
(0.0701767, 0.186064)
(0.0738364, 0.176825)
(0.071172, 0.181507)
(0.0710162, 0.193211)
(0.104596, 0.18489)
(0.104404, 0.183513)
(0.102898, 0.195689)
(0.104905, 0.187893)
(0.104711, 0.184804)
(0.0706147, 0.182183)
(0.105128, 0.18697)
(0.0722239, 0.178475)
(0.071749, 0.195826)
(0.104527, 0.182558)
(0.104956, 0.190801)
(0.102702, 0.196984)
(0.0694872, 0.188299)
(0.0714262, 0.179403)
(0.100638, 0.175224)
(0.105016, 0.19209)
(0.105472, 0.189826)
(0.105335, 0.184357)
(0.101787, 0.176315)
(0.1019, 0.17638)
(0.104256, 0.180285)
(0.0694042, 0.190933)
(0.0700663, 0.193693)
(0.105012, 0.181823)
(0.0691694, 0.190636)
(0.0717706, 0.177622)
(0.0691228, 0.184535)
(0.0719865, 0.177236)
(0.069185, 0.191253)
(0.0702053, 0.180318)
(0.0690703, 0.191327)
(0.0695593, 0.181858)
(0.105891, 0.19111)
(0.0696592, 0.193701)
(0.068924, 0.190966)
(0.0686379, 0.188957)
(0.0687013, 0.189864)
(0.0720292, 0.198496)
(0.0711418, 0.177845)
(0.103229, 0.176993)
(0.104086, 0.196743)
(0.104861, 0.179892)
(0.105306, 0.19415)
(0.101965, 0.199939)
(0.104741, 0.17936)
(0.106569, 0.186329)
(0.105162, 0.194994)
(0.0709257, 0.177576)

Block Global Order: 177
Points:
(0.0517661, 0.205424)
(0.0610999, 0.205799)
(0.0723796, 0.21755)
(0.0723186, 0.200967)
(0.054729, 0.223227)
(0.0605727, 0.215628)
(0.0733352, 0.215353)
(0.0557717, 0.222944)
(0.0673161, 0.205228)
(0.0733432, 0.213461)
(0.0749356, 0.205821)
(0.0524266, 0.219402)
(0.0553598, 0.21525)
(0.0571178, 0.200375)
(0.0652869, 0.2107)
(0.0638537, 0.211745)
(0.0682228, 0.220836)
(0.0658742, 0.212578)
(0.0606324, 0.203771)
(0.0689857, 0.209899)
(0.0726502, 0.221445)
(0.0627489, 0.22451)
(0.0619861, 0.214805)
(0.0740459, 0.203809)
(0.0517886, 0.209404)
(0.0708263, 0.208573)
(0.0719343, 0.215432)
(0.0703335, 0.207897)
(0.065632, 0.213114)
(0.0625477, 0.20702)
(0.0725487, 0.207665)
(0.0573665, 0.209633)
(0.06196, 0.221499)
(0.0658904, 0.223791)
(0.0672994, 0.21873)
(0.0556096, 0.216777)
(0.0739288, 0.211857)
(0.0536426, 0.20086)
(0.0731084, 0.208966)
(0.0664366, 0.219242)
(0.0703762, 0.20451)
(0.0643915, 0.207081)
(0.0636954, 0.223012)
(0.0703619, 0.222596)
(0.0744035, 0.20789)
(0.055312, 0.220985)
(0.0537204, 0.212173)
(0.0589626, 0.220459)
(0.0619282, 0.213762)
(0.0628864, 0.213515)
(0.0736251, 0.205688)
(0.0685538, 0.218913)
(0.0516936, 0.224793)
(0.0650805, 0.207436)
(0.0651176, 0.200688)
(0.0537508, 0.219167)
(0.0657587, 0.214236)
(0.0532246, 0.201741)
(0.0728869, 0.222654)
(0.0608798, 0.211403)
(0.0675694, 0.201386)
(0.0511781, 0.214884)
(0.0526837, 0.208558)
(0.0569679, 0.220076)
(0.0607944, 0.206788)
(0.0511618, 0.206114)
(0.0563785, 0.200588)
(0.0737795, 0.210999)
(0.0662399, 0.202519)
(0.0637478, 0.204982)
(0.0703693, 0.215433)
(0.0677606, 0.224545)
(0.0725037, 0.204741)
(0.0722584, 0.21042)
(0.0502548, 0.210578)
(0.0505618, 0.201891)
(0.060111, 0.201065)
(0.071595, 0.21127)
(0.0542742, 0.207455)
(0.066446, 0.201564)
(0.0539147, 0.207148)
(0.0631672, 0.212759)
(0.074249, 0.216172)
(0.0674271, 0.215834)
(0.0518241, 0.207109)
(0.0566283, 0.21275)
(0.0732983, 0.222517)
(0.055317, 0.215594)
(0.0586704, 0.200352)
(0.0535213, 0.224178)
(0.053834, 0.211639)
(0.06624, 0.220198)
(0.0596964, 0.205623)
(0.0650044, 0.210484)
(0.0616021, 0.204156)
(0.0512475, 0.204602)
(0.0717479, 0.200136)
(0.0589503, 0.211644)
(0.0643568, 0.207963)
(0.0559407, 0.215369)
